0.0,1.0
0.0,1.2105263157894737
0.0,1.4210526315789473
0.0,1.631578947368421
0.0,1.8421052631578947
0.0,2.052631578947368
0.0,2.263157894736842
0.0,2.473684210526316
0.0,2.6842105263157894
0.0,2.894736842105263
0.0,3.1052631578947367
0.0,3.3157894736842106
0.0,3.526315789473684
0.0,3.7368421052631575
0.0,3.9473684210526314
0.0,4.157894736842105
0.0,4.368421052631579
0.0,4.578947368421052
0.0,4.789473684210526
0.0,5.0
0.0,5.0
0.01519224698779198,5.17364817766693
0.06030737921409157,5.342020143325668
0.1339745962155613,5.5
0.233955556881022,5.64278760968654
0.35721239031346064,5.766044443118978
0.4999999999999999,5.866025403784438
0.6579798566743311,5.939692620785908
0.8263518223330696,5.984807753012208
0.9999999999999999,6.0
1.0,6.0
1.1052631578947367,6.0
1.2105263157894737,6.0
1.3157894736842106,6.0
1.4210526315789473,6.0
1.526315789473684,6.0
1.631578947368421,6.0
1.736842105263158,6.0
1.8421052631578947,6.0
1.9473684210526314,6.0
2.052631578947368,6.0
2.1578947368421053,6.0
2.263157894736842,6.0
2.3684210526315788,6.0
2.473684210526316,6.0
2.5789473684210527,6.0
2.6842105263157894,6.0
2.789473684210526,6.0
2.894736842105263,6.0
3.0,6.0
3.0,6.0
3.17364817766693,5.984807753012208
3.3420201433256684,5.939692620785909
3.5,5.866025403784438
3.6427876096865393,5.766044443118978
3.766044443118978,5.64278760968654
3.8660254037844384,5.5
3.9396926207859084,5.342020143325668
3.984807753012208,5.17364817766693
4.0,5.0
4.0,5.0
4.0,4.789473684210526
4.0,4.578947368421052
4.0,4.368421052631579
4.0,4.157894736842105
4.0,3.9473684210526314
4.0,3.7368421052631575
4.0,3.526315789473684
4.0,3.3157894736842106
4.0,3.1052631578947367
4.0,2.894736842105263
4.0,2.6842105263157894
4.0,2.473684210526316
4.0,2.263157894736842
4.0,2.052631578947368
4.0,1.8421052631578947
4.0,1.631578947368421
4.0,1.4210526315789473
4.0,1.2105263157894737
4.0,1.0
4.0,1.0
3.984807753012208,0.8263518223330697
3.9396926207859084,0.6579798566743313
3.866025403784439,0.5
3.766044443118978,0.35721239031346075
3.6427876096865393,0.233955556881022
3.5,0.1339745962155614
3.342020143325669,0.06030737921409168
3.1736481776669305,0.01519224698779198
3.0,0.0
3.0,0.0
2.894736842105263,0.0
2.789473684210526,0.0
2.6842105263157894,0.0
2.5789473684210527,0.0
2.473684210526316,0.0
2.3684210526315788,0.0
2.263157894736842,0.0
2.1578947368421053,0.0
2.052631578947368,0.0
1.9473684210526314,0.0
1.8421052631578947,0.0
1.736842105263158,0.0
1.631578947368421,0.0
1.526315789473684,0.0
1.4210526315789473,0.0
1.3157894736842106,0.0
1.2105263157894737,0.0
1.1052631578947367,0.0
1.0,0.0
1.0,0.0
0.8263518223330697,0.01519224698779198
0.6579798566743313,0.06030737921409157
0.5,0.1339745962155613
0.35721239031346075,0.233955556881022
0.233955556881022,0.35721239031346064
0.1339745962155614,0.4999999999999999
0.06030737921409168,0.6579798566743311
0.01519224698779198,0.8263518223330696
0.0,0.9999999999999999
